Date,Substation,Load (MW),Load_Time,Max_Voltage (kV),Max_Voltage_Time,Min_Voltage (kV),Min_Voltage_Time,Year,Month,Day,DayOfYear,DayOfWeek,Is_Irrigation,Is_Weekend
2018-10-10,Panchagarh,38.0,19:00,123.0,06:00,103.0,18:30,2018,10,10,283,2,0,0
2018-10-11,Panchagarh,38.0,19:30,125.0,06:00,105.0,18:30,2018,10,11,284,3,0,0
2018-10-12,Panchagarh,38.0,18:30,125.0,06:00,112.0,19:00,2018,10,12,285,4,0,1
2018-10-13,Panchagarh,36.0,18:30,131.0,06:00,117.0,19:30,2018,10,13,286,5,0,1
2018-10-14,Panchagarh,36.0,19:00,127.0,05:00,111.0,18:30,2018,10,14,287,6,0,0
2018-10-15,Panchagarh,38.0,18:30,,00:00,,00:00,2018,10,15,288,0,0,0
2018-10-16,Panchagarh,32.0,18:00,127.0,07:00,99.0,18:30,2018,10,16,289,1,0,0
2018-10-17,Panchagarh,36.0,18:30,128.0,05:00,118.0,18:30,2018,10,17,290,2,0,0
2018-10-18,Panchagarh,36.0,18:30,127.0,05:00,107.0,11:00,2018,10,18,291,3,0,0
2018-10-19,Panchagarh,38.0,18:00,127.0,18:00,116.0,18:30,2018,10,19,292,4,0,1
2018-10-20,Panchagarh,32.0,18:30,129.0,06:00,114.0,19:00,2018,10,20,293,5,0,1
2018-10-21,Panchagarh,34.0,20:00,128.0,06:00,113.0,18:00,2018,10,21,294,6,0,0
2018-10-22,Panchagarh,34.0,18:00,128.0,05:00,115.0,18:00,2018,10,22,295,0,0,0
2018-10-23,Panchagarh,34.0,18:30,127.0,04:00,107.0,18:30,2018,10,23,296,1,0,0
2018-10-24,Panchagarh,34.0,18:00,127.0,03:00,111.0,18:00,2018,10,24,297,2,0,0
2018-10-25,Panchagarh,36.0,18:30,127.0,05:00,115.0,18:00,2018,10,25,298,3,0,0
2018-10-26,Panchagarh,34.0,18:00,126.0,05:00,111.0,18:30,2018,10,26,299,4,0,1
2018-10-27,Panchagarh,36.0,19:00,127.0,05:00,114.0,18:30,2018,10,27,300,5,0,1
2018-10-28,Panchagarh,34.0,18:30,128.0,03:00,105.0,18:00,2018,10,28,301,6,0,0
2018-10-29,Panchagarh,34.0,18:00,125.0,03:00,108.0,18:00,2018,10,29,302,0,0,0
2018-10-30,Panchagarh,34.0,19:30,125.0,04:00,107.0,18:00,2018,10,30,303,1,0,0
2018-10-31,Panchagarh,34.0,19:30,125.0,06:00,111.0,18:00,2018,10,31,304,2,0,0
2018-11-01,Panchagarh,34.0,18:00,124.0,03:00,110.0,18:00,2018,11,1,305,3,0,0
2018-11-02,Panchagarh,36.0,18:00,125.0,05:00,109.0,18:30,2018,11,2,306,4,0,1
2018-11-03,Panchagarh,36.0,18:30,124.0,03:00,110.0,18:00,2018,11,3,307,5,0,1
2018-11-04,Panchagarh,32.0,20:00,126.0,06:00,105.0,18:00,2018,11,4,308,6,0,0
2018-11-05,Panchagarh,34.0,19:00,124.0,05:00,110.0,18:30,2018,11,5,309,0,0,0
2018-11-06,Panchagarh,36.0,18:30,126.0,05:00,112.0,18:00,2018,11,6,310,1,0,0
2018-11-07,Panchagarh,34.0,18:00,127.0,06:00,111.0,18:00,2018,11,7,311,2,0,0
2018-11-08,Panchagarh,36.0,19:00,127.0,06:00,117.0,18:00,2018,11,8,312,3,0,0
2018-11-09,Panchagarh,34.0,19:00,126.0,04:00,110.0,18:00,2018,11,9,313,4,0,1
2018-11-11,Panchagarh,34.0,18:30,128.0,03:00,111.0,18:00,2018,11,11,315,6,0,0
2018-11-12,Panchagarh,34.0,18:00,128.0,04:00,113.0,18:00,2018,11,12,316,0,0,0
2018-11-13,Panchagarh,34.0,18:00,126.0,04:00,108.0,18:00,2018,11,13,317,1,0,0
2018-11-14,Panchagarh,34.0,18:30,127.0,05:00,112.0,18:00,2018,11,14,318,2,0,0
2018-11-15,Panchagarh,34.0,19:00,128.0,04:00,113.0,18:00,2018,11,15,319,3,0,0
2018-11-16,Panchagarh,32.0,18:00,127.0,05:00,111.0,18:00,2018,11,16,320,4,0,1
2018-11-17,Panchagarh,32.0,18:30,128.0,14:00,112.0,18:30,2018,11,17,321,5,0,1
2018-11-18,Panchagarh,34.0,18:00,127.0,05:00,112.0,18:00,2018,11,18,322,6,0,0
2018-11-19,Panchagarh,34.0,19:00,128.0,05:00,110.0,18:30,2018,11,19,323,0,0,0
2018-11-20,Panchagarh,34.0,19:30,127.0,06:00,113.0,18:00,2018,11,20,324,1,0,0
2018-11-21,Panchagarh,34.0,18:00,126.0,03:00,109.0,18:00,2018,11,21,325,2,0,0
2018-11-22,Panchagarh,34.0,18:30,128.0,05:00,112.0,20:00,2018,11,22,326,3,0,0
2018-11-23,Panchagarh,36.0,18:00,127.0,06:00,111.0,18:00,2018,11,23,327,4,0,1
2018-11-24,Panchagarh,34.0,18:30,128.0,06:00,110.0,18:00,2018,11,24,328,5,0,1
2018-11-25,Panchagarh,34.0,18:30,128.0,04:00,108.0,18:00,2018,11,25,329,6,0,0
2018-11-26,Panchagarh,32.0,18:00,127.0,03:00,102.0,18:00,2018,11,26,330,0,0,0
2018-11-27,Panchagarh,34.0,18:00,126.0,03:00,107.0,18:00,2018,11,27,331,1,0,0
2018-11-28,Panchagarh,34.0,18:00,126.0,05:00,107.0,18:30,2018,11,28,332,2,0,0
2018-11-29,Panchagarh,31.0,18:00,125.0,05:00,99.0,18:00,2018,11,29,333,3,0,0
2018-11-30,Panchagarh,33.0,18:30,139.0,01:00,135.0,16:00,2018,11,30,334,4,0,1
2018-12-01,Panchagarh,32.0,18:00,123.0,04:00,101.0,19:00,2018,12,1,335,5,0,1
2018-12-02,Panchagarh,32.0,18:00,125.0,04:00,103.0,18:00,2018,12,2,336,6,0,0
2018-12-03,Panchagarh,32.0,18:00,123.0,03:00,100.0,18:00,2018,12,3,337,0,0,0
2018-12-04,Panchagarh,32.0,20:00,126.0,06:00,97.0,18:00,2018,12,4,338,1,0,0
2018-12-05,Panchagarh,32.0,18:30,126.0,03:00,97.0,18:00,2018,12,5,339,2,0,0
2018-12-06,Panchagarh,32.0,20:00,125.0,06:00,103.0,19:00,2018,12,6,340,3,0,0
2018-12-07,Panchagarh,32.0,18:30,122.0,05:00,99.0,18:00,2018,12,7,341,4,0,1
2018-12-08,Panchagarh,32.0,18:00,125.0,04:00,104.0,18:30,2018,12,8,342,5,0,1
2018-12-09,Panchagarh,32.0,18:00,125.0,03:00,95.0,18:30,2018,12,9,343,6,0,0
2018-12-10,Panchagarh,34.0,18:00,125.0,04:00,96.0,18:00,2018,12,10,344,0,0,0
2018-12-11,Panchagarh,34.0,18:00,126.0,04:00,96.0,18:00,2018,12,11,345,1,0,0
2018-12-12,Panchagarh,34.0,19:30,132.0,03:00,99.0,18:30,2018,12,12,346,2,0,0
2018-12-13,Panchagarh,34.0,19:00,126.0,07:00,98.0,18:00,2018,12,13,347,3,0,0
2018-12-14,Panchagarh,34.0,20:00,123.0,01:00,96.0,18:00,2018,12,14,348,4,0,1
2018-12-15,Panchagarh,32.0,18:30,125.0,06:00,105.0,18:30,2018,12,15,349,5,0,1
2018-12-16,Panchagarh,34.0,19:00,126.0,03:00,99.0,18:00,2018,12,16,350,6,0,0
2018-12-17,Panchagarh,32.0,18:00,130.0,06:00,106.0,19:30,2018,12,17,351,0,0,0
2018-12-18,Panchagarh,32.0,19:00,124.0,03:00,100.0,18:00,2018,12,18,352,1,0,0
2018-12-19,Panchagarh,34.0,18:00,127.0,05:00,105.0,18:30,2018,12,19,353,2,0,0
2018-12-20,Panchagarh,35.0,18:00,125.0,04:00,99.0,18:00,2018,12,20,354,3,0,0
2018-12-21,Panchagarh,34.0,19:30,123.0,05:00,99.0,18:00,2018,12,21,355,4,0,1
2018-12-22,Panchagarh,32.0,18:30,124.0,05:00,97.0,18:00,2018,12,22,356,5,0,1
2018-12-23,Panchagarh,32.0,19:30,125.0,05:00,97.0,18:30,2018,12,23,357,6,0,0
2018-12-24,Panchagarh,32.0,18:00,122.0,05:00,98.0,18:00,2018,12,24,358,0,0,0
2018-12-25,Panchagarh,34.0,18:30,126.0,05:00,102.0,18:00,2018,12,25,359,1,0,0
2018-12-26,Panchagarh,34.0,18:30,126.0,04:00,100.0,18:00,2018,12,26,360,2,0,0
2018-12-27,Panchagarh,34.0,18:00,123.0,03:00,102.0,18:30,2018,12,27,361,3,0,0
2018-12-28,Panchagarh,34.0,18:30,124.0,14:00,108.0,12:00,2018,12,28,362,4,0,1
2018-12-29,Panchagarh,34.0,18:00,128.0,06:00,111.0,18:30,2018,12,29,363,5,0,1
2018-12-30,Panchagarh,34.0,18:00,127.0,05:00,117.0,18:30,2018,12,30,364,6,0,0
2018-12-31,Panchagarh,30.0,18:00,133.0,05:00,120.0,18:30,2018,12,31,365,0,0,0
2019-01-01,Panchagarh,34.0,18:00,134.0,03:00:00,113.0,18:30:00,2019,1,1,1,1,0,0
2019-01-02,Panchagarh,32.0,18:30,130.0,04:00:00,100.0,18:30:00,2019,1,2,2,2,0,0
2019-01-03,Panchagarh,34.0,19:30,125.0,04:00:00,100.0,18:00:00,2019,1,3,3,3,0,0
2019-01-04,Panchagarh,36.0,19:00,124.0,06:00:00,101.0,18:00:00,2019,1,4,4,4,0,1
2019-01-05,Panchagarh,33.0,20:00,127.0,17:00:00,98.0,19:00:00,2019,1,5,5,5,0,1
2019-01-06,Panchagarh,35.0,18:30,122.0,03:00:00,103.0,18:30:00,2019,1,6,6,6,0,0
2019-01-07,Panchagarh,34.0,18:30,129.0,05:00:00,100.0,18:30:00,2019,1,7,7,0,0,0
2019-01-08,Panchagarh,24.0,18:00,126.0,06:00:00,114.0,17:00:00,2019,1,8,8,1,0,0
2019-01-09,Panchagarh,33.0,19:00,124.0,03:00:00,96.0,18:30:00,2019,1,9,9,2,0,0
2019-01-10,Panchagarh,32.0,20:00,122.0,04:00:00,100.0,18:30:00,2019,1,10,10,3,0,0
2019-01-11,Panchagarh,34.0,20:00,123.0,06:00:00,96.0,18:30:00,2019,1,11,11,4,0,1
2019-01-12,Panchagarh,34.0,19:00,124.0,05:00:00,105.0,20:00:00,2019,1,12,12,5,0,1
2019-01-13,Panchagarh,34.0,18:30,126.0,04:00:00,100.0,18:00:00,2019,1,13,13,6,0,0
2019-01-14,Panchagarh,34.0,18:00,122.0,06:00:00,102.0,18:30:00,2019,1,14,14,0,0,0
2019-01-15,Panchagarh,34.0,18:30,123.0,06:00:00,105.0,18:30:00,2019,1,15,15,1,0,0
2019-01-16,Panchagarh,34.0,18:30,126.0,04:00:00,100.0,18:30:00,2019,1,16,16,2,0,0
2019-01-17,Panchagarh,34.0,18:30,124.0,03:00:00,100.0,19:00:00,2019,1,17,17,3,0,0
2019-01-18,Panchagarh,34.0,18:30,122.0,03:00:00,97.0,19:00:00,2019,1,18,18,4,0,1
2019-01-19,Panchagarh,34.0,18:30,122.0,05:00:00,105.0,19:00:00,2019,1,19,19,5,0,1
2019-01-20,Panchagarh,34.0,19:00,122.0,04:00:00,97.0,19:00:00,2019,1,20,20,6,0,0
2019-01-21,Panchagarh,32.0,19:30,126.0,04:00:00,96.0,19:30:00,2019,1,21,21,0,0,0
2019-01-22,Panchagarh,34.0,19:00,122.0,09:00:00,101.0,19:30:00,2019,1,22,22,1,0,0
2019-01-23,Panchagarh,34.0,18:00,120.0,09:00:00,92.0,20:00:00,2019,1,23,23,2,0,0
2019-01-24,Panchagarh,34.0,18:00,120.0,05:00:00,89.0,19:30:00,2019,1,24,24,3,0,0
2019-01-25,Panchagarh,34.0,19:30,120.0,03:00:00,92.0,18:30:00,2019,1,25,25,4,0,1
2019-01-26,Panchagarh,35.0,19:00,119.0,09:00:00,96.0,20:00:00,2019,1,26,26,5,0,1
2019-01-27,Panchagarh,34.0,19:00,120.0,04:00:00,93.0,19:00:00,2019,1,27,27,6,0,0
2019-01-28,Panchagarh,34.0,18:00,116.0,05:00:00,93.0,19:00:00,2019,1,28,28,0,0,0
2019-01-29,Panchagarh,32.0,18:00,119.0,15:00:00,93.0,08:00:00,2019,1,29,29,1,0,0
2019-01-30,Panchagarh,32.0,18:00,119.0,15:00:00,93.0,08:00:00,2019,1,30,30,2,0,0
2019-01-31,Panchagarh,32.0,18:00,118.0,04:00:00,92.0,08:00:00,2019,1,31,31,3,0,0
2019-02-01,Panchagarh,32.0,18:00,116.0,05:00:00,89.0,18:30:00,2019,2,1,32,4,1,1
2019-02-02,Panchagarh,30.0,20:00,116.0,04:00:00,90.0,09:00:00,2019,2,2,33,5,1,1
2019-02-03,Panchagarh,32.0,18:00,120.0,04:00:00,92.0,18:30:00,2019,2,3,34,6,1,0
2019-02-04,Panchagarh,36.0,19:00,116.0,17:00:00,90.0,12:00:00,2019,2,4,35,0,1,0
2019-02-05,Panchagarh,32.0,20:00,121.0,04:00:00,97.0,12:00:00,2019,2,5,36,1,1,0
2019-02-06,Panchagarh,38.0,18:30,121.0,03:00:00,93.0,18:30:00,2019,2,6,37,2,1,0
2019-02-07,Panchagarh,36.0,20:00,122.0,05:00:00,99.0,09:00:00,2019,2,7,38,3,1,0
2019-02-08,Panchagarh,38.0,18:30,121.0,01:00:00,98.0,18:30:00,2019,2,8,39,4,1,1
2019-02-09,Panchagarh,38.0,18:00,128.0,06:00:00,102.0,09:00:00,2019,2,9,40,5,1,1
2019-02-10,Panchagarh,34.0,19:00,134.0,07:00:00,108.0,18:30:00,2019,2,10,41,6,1,0
2019-02-11,Panchagarh,38.0,18:30,124.0,05:00:00,106.0,10:00:00,2019,2,11,42,0,1,0
2019-02-12,Panchagarh,36.0,18:30,124.0,05:00:00,102.0,18:30:00,2019,2,12,43,1,1,0
2019-02-13,Panchagarh,40.0,189:30,121.0,04:00:00,103.0,07:00:00,2019,2,13,44,2,1,0
2019-02-14,Panchagarh,36.0,18:30,127.0,03:00:00,103.0,09:00:00,2019,2,14,45,3,1,0
2019-02-15,Panchagarh,38.0,18:30,125.0,04:00:00,97.0,08:00:00,2019,2,15,46,4,1,1
2019-02-16,Panchagarh,36.0,18:30,124.0,05:00:00,102.0,19:00:00,2019,2,16,47,5,1,1
2019-02-17,Panchagarh,38.0,19:00,126.0,02:00:00,98.0,08:00:00,2019,2,17,48,6,1,0
2019-02-18,Panchagarh,38.0,19:00,126.0,05:00:00,104.0,09:00:00,2019,2,18,49,0,1,0
2019-02-19,Panchagarh,38.0,18:30,124.0,03:00:00,103.0,08:00:00,2019,2,19,50,1,1,0
2019-02-20,Panchagarh,34.0,18:30,125.0,03:00:00,105.0,08:00:00,2019,2,20,51,2,1,0
2019-02-21,Panchagarh,38.0,18:30,127.0,03:00:00,98.0,08:00:00,2019,2,21,52,3,1,0
2019-02-22,Panchagarh,37.0,19:00,125.0,04:00:00,105.0,09:00:00,2019,2,22,53,4,1,1
2019-02-23,Panchagarh,37.0,18:30,126.0,05:00:00,109.0,08:00:00,2019,2,23,54,5,1,1
2019-02-24,Panchagarh,37.0,18:30,126.0,05:00:00,109.0,08:00:00,2019,2,24,55,6,1,0
2019-02-25,Panchagarh,37.0,18:30,126.0,05:00:00,109.0,08:00:00,2019,2,25,56,0,1,0
2019-02-26,Panchagarh,37.0,18:30,126.0,05:00:00,109.0,08:00:00,2019,2,26,57,1,1,0
2019-02-27,Panchagarh,40.0,19:00,128.0,01:00:00,104.0,12:00:00,2019,2,27,58,2,1,0
2019-02-28,Panchagarh,36.0,20:00,131.0,13:00:00,106.0,09:00:00,2019,2,28,59,3,1,0
2019-03-01,Panchagarh,35.0,18:30,127.0,04:00:00,109.0,18:30:00,2019,3,1,60,4,1,1
2019-03-02,Panchagarh,39.0,19:00,126.0,06:00:00,107.0,19:00:00,2019,3,2,61,5,1,1
2019-03-03,Panchagarh,40.0,19:00,126.0,04:00:00,103.0,10:00:00,2019,3,3,62,6,1,0
2019-03-04,Panchagarh,38.0,19:00,126.0,05:00:00,104.0,08:00:00,2019,3,4,63,0,1,0
2019-03-05,Panchagarh,36.0,19:00,127.0,05:00:00,104.0,19:00:00,2019,3,5,64,1,1,0
2019-03-06,Panchagarh,38.0,19:00,125.0,05:00:00,105.0,19:00:00,2019,3,6,65,2,1,0
2019-03-07,Panchagarh,38.0,20:00,126.0,04:00:00,102.0,19:00:00,2019,3,7,66,3,1,0
2019-03-08,Panchagarh,40.0,19:00,126.0,03:00:00,103.0,09:00:00,2019,3,8,67,4,1,1
2019-03-09,Panchagarh,38.0,19:00,126.0,03:00:00,108.0,08:00:00,2019,3,9,68,5,1,1
2019-03-10,Panchagarh,40.0,18:30,127.0,04:00:00,102.0,19:00:00,2019,3,10,69,6,1,0
2019-03-11,Panchagarh,36.0,19:00,126.0,05:00:00,102.0,19:00:00,2019,3,11,70,0,1,0
2019-03-12,Panchagarh,40.0,19:30,126.0,03:00:00,100.0,09:00:00,2019,3,12,71,1,1,0
2019-03-13,Panchagarh,38.0,19:00,125.0,03:00:00,98.0,19:00:00,2019,3,13,72,2,1,0
2019-03-14,Panchagarh,38.0,20:00,125.0,03:00:00,100.0,19:00:00,2019,3,14,73,3,1,0
2019-03-15,Panchagarh,39.0,19:30,124.0,03:00:00,96.0,19:00:00,2019,3,15,74,4,1,1
2019-03-16,Panchagarh,40.0,19:00,123.0,14:00:00,100.0,19:00:00,2019,3,16,75,5,1,1
2019-03-17,Panchagarh,34.0,19:00,122.0,03:00:00,95.0,19:00:00,2019,3,17,76,6,1,0
2019-03-18,Panchagarh,38.0,18:30,120.0,06:00:00,97.0,11:00:00,2019,3,18,77,0,1,0
2019-03-19,Panchagarh,40.0,19:00,121.0,03:00:00,96.0,08:00:00,2019,3,19,78,1,1,0
2019-03-20,Panchagarh,38.0,19:00,124.0,06:00:00,95.0,19:00:00,2019,3,20,79,2,1,0
2019-03-21,Panchagarh,38.0,19:00,122.0,04:00:00,100.0,19:00:00,2019,3,21,80,3,1,0
2019-03-22,Panchagarh,34.0,19:00,122.0,02:00:00,100.0,19:00:00,2019,3,22,81,4,1,1
2019-03-23,Panchagarh,39.0,19:00,124.0,04:00:00,98.0,19:00:00,2019,3,23,82,5,1,1
2019-03-24,Panchagarh,34.0,20:00,123.0,04:00:00,89.0,20:00:00,2019,3,24,83,6,1,0
2019-03-25,Panchagarh,36.0,18:30,115.0,06:00:00,94.0,07:00:00,2019,3,25,84,0,1,0
2019-03-26,Panchagarh,36.0,19:30,122.0,04:00:00,96.0,18:30:00,2019,3,26,85,1,1,0
2019-03-27,Panchagarh,31.0,20:00,130.0,10:00:00,100.0,07:00:00,2019,3,27,86,2,1,0
2019-03-28,Panchagarh,38.0,19:30,131.0,04:00:00,97.0,19:30:00,2019,3,28,87,3,1,0
2019-03-29,Panchagarh,38.0,18:30,121.0,02:00:00,92.0,19:00:00,2019,3,29,88,4,1,1
2019-03-30,Panchagarh,44.0,19:30,125.0,19:00:00,102.0,20:00:00,2019,3,30,89,5,1,1
2019-03-31,Panchagarh,40.0,19:30,128.0,16:00:00,96.0,19:30:00,2019,3,31,90,6,1,0
2019-04-01,Panchagarh,30.0,07:00,123.0,05:00:00,114.0,07:00:00,2019,4,1,91,0,1,0
2019-04-02,Panchagarh,36.0,19:00,142.0,01:00:00,109.0,19:30:00,2019,4,2,92,1,1,0
2019-04-03,Panchagarh,37.0,20:00,124.0,04:00:00,108.0,11:00:00,2019,4,3,93,2,1,0
2019-04-04,Panchagarh,40.0,19:00,124.0,04:00:00,104.0,19:00:00,2019,4,4,94,3,1,0
2019-04-05,Panchagarh,36.0,19:00,120.0,03:00:00,104.0,08:00:00,2019,4,5,95,4,1,1
2019-04-06,Panchagarh,38.0,19:00,124.0,05:00:00,99.0,19:00:00,2019,4,6,96,5,1,1
2019-04-07,Panchagarh,27.0,07:00,134.0,17:00:00,105.0,13:00:00,2019,4,7,97,6,1,0
2019-04-08,Panchagarh,32.0,20:00,127.0,05:00:00,108.0,20:00:00,2019,4,8,98,0,1,0
2019-04-09,Panchagarh,34.0,20:00,122.0,04:00:00,94.0,19:00:00,2019,4,9,99,1,1,0
2019-04-10,Panchagarh,32.0,20:00,132.0,05:00:00,106.0,19:00:00,2019,4,10,100,2,1,0
2019-04-11,Panchagarh,36.0,19:00,123.0,04:00:00,102.0,19:30:00,2019,4,11,101,3,1,0
2019-04-12,Panchagarh,38.0,19:00,119.0,04:00:00,99.0,19:00:00,2019,4,12,102,4,1,1
2019-04-13,Panchagarh,35.0,19:00,123.0,04:00:00,91.0,19:00:00,2019,4,13,103,5,1,1
2019-04-14,Panchagarh,34.0,15:00,117.0,05:00:00,101.0,10:00:00,2019,4,14,104,6,1,0
2019-04-15,Panchagarh,32.0,19:00,132.0,05:00:00,95.0,20:00:00,2019,4,15,105,0,1,0
2019-04-16,Panchagarh,38.0,19:00,125.0,05:00:00,100.0,19:30:00,2019,4,16,106,1,1,0
2019-04-17,Panchagarh,40.0,19:30,128.0,05:00:00,97.0,19:30:00,2019,4,17,107,2,1,0
2019-04-18,Panchagarh,26.0,19:30,138.0,02:00:00,109.0,20:00:00,2019,4,18,108,3,1,0
2019-04-19,Panchagarh,,00:00,124.0,05:00:00,100.0,19:00:00,2019,4,19,109,4,1,1
2019-04-20,Panchagarh,38.0,20:00,119.0,04:00:00,98.0,19:30:00,2019,4,20,110,5,1,1
2019-04-21,Panchagarh,38.0,19:00,122.0,05:00:00,92.0,19:00:00,2019,4,21,111,6,1,0
2019-04-22,Panchagarh,34.0,19:30,117.0,05:00:00,94.0,19:30:00,2019,4,22,112,0,1,0
2019-04-23,Panchagarh,36.0,21:00,119.0,04:00:00,98.0,19:00:00,2019,4,23,113,1,1,0
2019-04-24,Panchagarh,34.0,18:00,123.0,03:00:00,104.0,19:00:00,2019,4,24,114,2,1,0
2019-04-25,Panchagarh,34.0,15:00,118.0,03:00:00,93.0,20:00:00,2019,4,25,115,3,1,0
2019-04-26,Panchagarh,36.0,18:30,110.0,05:00:00,88.0,22:00:00,2019,4,26,116,4,1,1
2019-04-27,Panchagarh,34.0,18:30,114.0,18:00:00,94.0,01:00:00,2019,4,27,117,5,1,1
2019-04-28,Panchagarh,34.0,06:00,119.0,05:00:00,90.0,19:30:00,2019,4,28,118,6,1,0
2019-04-29,Panchagarh,38.0,19:00,127.0,07:00:00,100.0,01:00:00,2019,4,29,119,0,1,0
2019-04-30,Panchagarh,38.0,19:00,122.0,04:00:00,99.0,21:00:00,2019,4,30,120,1,1,0
2019-05-01,Panchagarh,40.0,20:00,121.0,06:00:00,103.0,19:30:00,2019,5,1,121,2,1,0
2019-05-02,Panchagarh,37.0,19:00,124.0,05:00:00,94.0,19:00:00,2019,5,2,122,3,1,0
2019-05-03,Panchagarh,34.0,20:00,128.0,05:00:00,93.0,20:00:00,2019,5,3,123,4,1,1
2019-05-04,Panchagarh,32.0,20:00,131.0,09:00:00,107.0,19:30:00,2019,5,4,124,5,1,1
2019-05-05,Panchagarh,32.0,19:30,136.0,06:00:00,109.0,20:00:00,2019,5,5,125,6,1,0
2019-05-06,Panchagarh,35.0,19:00,126.0,04:00:00,92.0,19:30:00,2019,5,6,126,0,1,0
2019-05-07,Panchagarh,41.0,19:30,122.0,18:00:00,100.0,21:00:00,2019,5,7,127,1,1,0
2019-05-08,Panchagarh,41.0,21:00,124.0,06:00:00,100.0,21:00:00,2019,5,8,128,2,1,0
2019-05-09,Panchagarh,41.0,20:00,124.0,07:00:00,102.0,19:30:00,2019,5,9,129,3,1,0
2019-05-10,Panchagarh,44.0,20:00,128.0,06:00:00,97.0,21:00:00,2019,5,10,130,4,1,1
2019-05-11,Panchagarh,43.0,20:00,123.0,05:00:00,100.0,20:00:00,2019,5,11,131,5,1,1
2019-05-12,Panchagarh,44.0,20:00,123.0,05:00:00,100.0,20:00:00,2019,5,12,132,6,1,0
2019-05-13,Panchagarh,,00:00,126.0,06:00:00,,00:00:00,2019,5,13,133,0,1,0
2019-05-14,Panchagarh,,00:00,134.0,01:00:00,100.0,00:00:00,2019,5,14,134,1,1,0
2019-05-15,Panchagarh,,00:00,129.0,06:00:00,96.0,00:00:00,2019,5,15,135,2,1,0
2019-05-16,Panchagarh,,00:00,129.0,06:00:00,100.0,00:00:00,2019,5,16,136,3,1,0
2019-08-01,Panchagarh,43.0,19:30,120.0,18:00:00,93.0,00:00:00,2019,8,1,213,3,0,0
2019-08-02,Panchagarh,38.0,19:00,115.0,05:00:00,88.0,00:00:00,2019,8,2,214,4,0,1
2019-08-03,Panchagarh,41.0,21:00,118.0,07:00:00,93.0,00:00:00,2019,8,3,215,5,0,1
2019-08-04,Panchagarh,40.0,19:00,130.0,21:00:00,89.0,00:00:00,2019,8,4,216,6,0,0
2019-08-05,Panchagarh,40.0,19:00,110.0,02:00:00,88.0,00:00:00,2019,8,5,217,0,0,0
2019-08-06,Panchagarh,40.0,01:00,115.0,06:00:00,82.0,00:00:00,2019,8,6,218,1,0,0
2019-08-07,Panchagarh,40.0,19:30,116.0,14:00:00,85.0,00:00:00,2019,8,7,219,2,0,0
2019-08-29,Panchagarh,45.0,03:00,112.0,07:00:00,96.0,01:00:00,2019,8,29,241,3,0,0
2019-08-30,Panchagarh,45.0,19:00,125.0,08:00:00,91.0,23:00:00,2019,8,30,242,4,0,1
2019-08-31,Panchagarh,43.0,01:00,118.0,17:00:00,95.0,21:00:00,2019,8,31,243,5,0,1
2019-09-01,Panchagarh,45.0,19:00,120.0,18:00:00,97.0,01:00:00,2019,9,1,244,6,0,0
2019-09-02,Panchagarh,46.0,19:00,118.0,06:00:00,95.0,19:00:00,2019,9,2,245,0,0,0
2019-09-03,Panchagarh,44.0,18:30,118.0,18:00:00,95.0,20:00:00,2019,9,3,246,1,0,0
2019-09-04,Panchagarh,41.0,02:00,123.0,07:00:00,95.0,21:00:00,2019,9,4,247,2,0,0
2019-09-05,Panchagarh,42.0,05:00,124.0,18:00:00,100.0,01:00:00,2019,9,5,248,3,0,0
2019-09-06,Panchagarh,42.0,19:00,120.0,18:00:00,96.0,19:00:00,2019,9,6,249,4,0,1
2019-09-07,Panchagarh,41.0,19:00,122.0,18:00:00,100.0,23:00:00,2019,9,7,250,5,0,1
2019-09-08,Panchagarh,43.0,21:00,120.0,18:00:00,90.0,21:00:00,2019,9,8,251,6,0,0
2019-09-09,Panchagarh,47.0,19:00,121.0,09:00:00,96.0,01:00:00,2019,9,9,252,0,0,0
2019-09-10,Panchagarh,46.0,19:00,122.0,14:00:00,101.0,19:30:00,2019,9,10,253,1,0,0
2019-09-11,Panchagarh,47.0,20:00,129.0,09:00:00,102.0,20:00:00,2019,9,11,254,2,0,0
2019-09-12,Panchagarh,43.0,21:00,122.0,16:00:00,100.0,21:00:00,2019,9,12,255,3,0,0
2019-09-13,Panchagarh,45.0,19:30,126.0,12:00:00,105.0,19:00:00,2019,9,13,256,4,0,1
2019-09-14,Panchagarh,43.0,19:00,124.0,07:00:00,103.0,19:00:00,2019,9,14,257,5,0,1
2019-09-15,Panchagarh,42.0,21:00,122.0,10:00:00,98.0,19:00:00,2019,9,15,258,6,0,0
2019-09-16,Panchagarh,45.0,19:30,122.0,17:00:00,104.0,21:00:00,2019,9,16,259,0,0,0
2019-09-17,Panchagarh,44.0,20:00,124.0,10:00:00,100.0,19:00:00,2019,9,17,260,1,0,0
2019-09-18,Panchagarh,44.0,19:00,126.0,16:00:00,104.0,19:00:00,2019,9,18,261,2,0,0
2019-09-20,Panchagarh,45.0,20:00,123.0,06:00:00,93.0,18:30:00,2019,9,20,263,4,0,1
2019-09-21,Panchagarh,44.0,18:30,123.0,06:00:00,93.0,18:30:00,2019,9,21,264,5,0,1
2019-09-22,Panchagarh,42.0,18:30,122.0,09:00:00,102.0,22:00:00,2019,9,22,265,6,0,0
